modelo,impulso,resposta,regime,h,lags,coef,se,pvalor,ci_low,ci_high,significativo_90,nobs,hac_maxlags
bloco_D_regimes_out2016_dln_gasolina_para_ipca_transporte_mensal,dln_gasolina,ipca_transporte_mensal,pos_out2016,6,3,1.051895637760392,0.29112857568173495,0.0003024818512886718,0.5730317441410742,1.53075953137971,True,263,7
bloco_D_regimes_out2016_dln_gasolina_para_ipca_transporte_mensal,dln_gasolina,ipca_transporte_mensal,pre_out2016,12,3,1.5975768484207578,0.41937819931238113,0.00013930774411030633,0.9077610962174103,2.287392600624105,True,257,13
bloco_D_regimes_out2016_dln_gasolina_para_ipca_transporte_mensal,dln_gasolina,ipca_transporte_mensal,pos_out2016,12,3,0.9063029784066146,0.20645695806010558,1.1345944745944081e-05,0.5667115021320819,1.2458944546811472,True,257,13
bloco_D_regimes_out2016_dln_gasolina_para_ipca_transporte_mensal,dln_gasolina,ipca_transporte_mensal,pre_out2016,24,3,1.2405248209035165,0.39788297366952485,0.0018219819096019219,0.5860655685609614,1.8949840732460714,True,245,25
bloco_D_regimes_out2016_dln_gasolina_para_ipca_transporte_mensal,dln_gasolina,ipca_transporte_mensal,pos_out2016,24,3,0.8055127959584354,0.3559459424300601,0.023634454816589878,0.2200338215536911,1.3909917703631796,True,245,25
bloco_D_regimes_out2016_dln_etanol_para_ipca_transporte_mensal,dln_etanol,ipca_transporte_mensal,pre_out2016,3,3,0.43758170273490826,0.13196083692543586,0.0009131689977208701,0.22052544150255332,0.6546379639672633,True,266,4
bloco_D_regimes_out2016_dln_etanol_para_ipca_transporte_mensal,dln_etanol,ipca_transporte_mensal,pos_out2016,3,3,0.9299057080660766,0.547834225717187,0.08961696101256167,0.0287985949270102,1.831012821205143,True,266,4
bloco_D_regimes_out2016_dln_etanol_para_ipca_transporte_mensal,dln_etanol,ipca_transporte_mensal,pre_out2016,6,3,0.5827896216693631,0.1665365033588374,0.0004661827554832687,0.30886145009976335,0.8567177932389629,True,263,7
bloco_D_regimes_out2016_dln_etanol_para_ipca_transporte_mensal,dln_etanol,ipca_transporte_mensal,pos_out2016,6,3,1.3247208086889586,0.5644605542224016,0.018931384722075117,0.3962658188052032,2.253175798572714,True,263,7
bloco_D_regimes_out2016_dln_etanol_para_ipca_transporte_mensal,dln_etanol,ipca_transporte_mensal,pre_out2016,12,3,0.44862693630091854,0.2239656256537112,0.045165889238393486,0.08023626463195599,0.8170176079698811,True,257,13
bloco_D_regimes_out2016_dln_etanol_para_ipca_transporte_mensal,dln_etanol,ipca_transporte_mensal,pos_out2016,12,3,1.6089789914061186,0.5623495671134766,0.004220776271724125,0.6839962663249263,2.533961716487311,True,257,13
bloco_D_regimes_out2016_dln_etanol_para_ipca_transporte_mensal,dln_etanol,ipca_transporte_mensal,pre_out2016,24,3,0.38019047776803916,0.18386098363869174,0.03865743395246568,0.07776607197507174,0.6826148835610066,True,245,25
bloco_D_regimes_out2016_dln_etanol_para_ipca_transporte_mensal,dln_etanol,ipca_transporte_mensal,pos_out2016,24,3,1.4353166226984513,0.3013455968877204,1.9071216825761184e-06,0.9396472246918282,1.9309860207050744,True,245,25
bloco_D_regimes_out2016_dln_gasolina_refinaria_para_ipca_transporte_mensal,dln_gasolina_refinaria,ipca_transporte_mensal,pre_out2016,3,3,4.67097888371768,3.9337180135270406,0.2350616501729177,-1.7994114582366132,11.141369225671973,False,266,4
bloco_D_regimes_out2016_dln_gasolina_refinaria_para_ipca_transporte_mensal,dln_gasolina_refinaria,ipca_transporte_mensal,pos_out2016,3,3,3.4081283521558134,4.303912109338519,0.4284379078168361,-3.671177090970011,10.487433795281639,False,266,4
bloco_D_regimes_out2016_dln_gasolina_refinaria_para_ipca_transporte_mensal,dln_gasolina_refinaria,ipca_transporte_mensal,pre_out2016,6,3,0.24731113450911835,5.062759333799847,0.9610395688399869,-8.080186918073979,8.574809187092216,False,263,7
bloco_D_regimes_out2016_dln_gasolina_refinaria_para_ipca_transporte_mensal,dln_gasolina_refinaria,ipca_transporte_mensal,pos_out2016,6,3,-1.4843758058523235,5.710849979468526,0.7949239060322735,-10.877888107556869,7.909136495852222,False,263,7
bloco_D_regimes_out2016_dln_gasolina_refinaria_para_ipca_transporte_mensal,dln_gasolina_refinaria,ipca_transporte_mensal,pre_out2016,12,3,0.4679590220539467,6.095879913483103,0.9388093460010638,-9.558871163099363,10.494789207207257,False,257,13
bloco_D_regimes_out2016_dln_gasolina_refinaria_para_ipca_transporte_mensal,dln_gasolina_refinaria,ipca_transporte_mensal,pos_out2016,12,3,-1.171154040293004,6.444918648084793,0.8558044881353821,-11.772101854002456,9.429793773416447,False,257,13
bloco_D_regimes_out2016_dln_gasolina_refinaria_para_ipca_transporte_mensal,dln_gasolina_refinaria,ipca_transporte_mensal,pre_out2016,24,3,4.759862735368188,6.305784151452633,0.45034454983210015,-5.612229196921787,15.131954667658162,False,245,25
bloco_D_regimes_out2016_dln_gasolina_refinaria_para_ipca_transporte_mensal,dln_gasolina_refinaria,ipca_transporte_mensal,pos_out2016,24,3,5.585234764872439,6.9689762770089265,0.4228754367497105,-5.877711140504461,17.048180670249337,False,245,25
