h,coef_pre2015,se_pre2015,pvalor_pre2015,ci_low_pre2015,ci_high_pre2015,coef_pos2015,se_pos2015,pvalor_pos2015,ci_low_pos2015,ci_high_pos2015,diff_pos_menos_pre,pvalor_wald_diff,nobs,arquivo,h_ref,pre_significativo_10pct,pos_significativo_10pct,diferenca_regimes_10pct
18.0,0.2667116785073458,1.0892966347529691,0.8065744275531446,-1.5251812856612883,2.05860464267598,1.205504508292772,0.834323446961845,0.1484891550067646,-0.1669575619594629,2.577966578545007,0.9387928297854262,0.453285225655631,251.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_gasolina.csv,18,False,False,False
24.0,0.501101733840905,1.0576635770881486,0.6356555275071519,-1.2387548504690995,2.240958318150909,-0.9516526887967576,0.6235105094969347,0.1269397207834598,-1.977327476919215,0.0740220993257,-1.4527544226376623,0.160795410813665,245.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_gasolina.csv,24,False,False,False
0.0,-0.0392295358554415,0.1699052807390429,0.8173997769100682,-0.3187237226711672,0.2402646509602841,1.19928347645344,0.2538978459841122,2.318334304415122e-06,0.7816215198095753,1.6169454330973043,1.2385130123088814,2.731830819856473e-05,269.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_gasolina_refinaria.csv,0,False,True,True
3.0,0.1369220878042549,0.6639281565782845,0.8366110383258685,-0.955239729767023,1.229083905375533,2.911231756293489,0.7506565795929672,0.000105211792802,1.6764016828630586,4.14606182972392,2.7743096684892343,0.0005096182694964,266.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_gasolina_refinaria.csv,3,False,True,True
6.0,-0.0771437612935924,0.8971085204204482,0.9314731264003552,-1.5528872773852296,1.3985997547980449,2.3477336153317387,0.7669916228969847,0.0022062574506441,1.0860323956661988,3.609434834997279,2.4248773766253318,0.0091153577683975,263.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_gasolina_refinaria.csv,6,False,True,True
12.0,0.483024799800432,1.1219696764903908,0.6668210417784001,-1.3626153180262608,2.328664917627125,2.3735018617157246,1.084917787486858,0.0286896334919349,0.5888121012998431,4.158191622131606,1.8904770619152929,0.175505446051302,257.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_gasolina_refinaria.csv,12,False,True,False
18.0,2.048236067380431,1.3796170858790175,0.1376389528111135,-0.2212340388905525,4.317706173651414,3.607629326530504,1.1496734759576066,0.0017012811928559,1.7164164585802413,5.498842194480767,1.559393259150073,0.3096322425595418,251.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_gasolina_refinaria.csv,18,False,True,False
24.0,1.8889966672602188,1.5515555439175626,0.2234194789117258,-0.6633122024841716,4.4413055370046095,1.3401680842595571,1.287989670783829,0.2981023168483335,-0.7785749241798416,3.458911092698956,-0.5488285830006616,0.7293192871553666,245.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_gasolina_refinaria.csv,24,False,False,False
0.0,0.0201911329245997,0.0196350700388076,0.3037993812032106,-0.0121085572892388,0.0524908231384384,0.0390088914717013,0.0303835473446366,0.1991832239328377,-0.0109720439102258,0.0889898268536285,0.0188177585471015,0.5828907618527415,269.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_ipca_geral.csv,0,False,False,False
3.0,0.1802807017437306,0.0945071880923691,0.0564445915863032,0.0248163773317834,0.3357450261556778,0.1280079452026526,0.0810380089607897,0.114197633278732,-0.0052995795378464,0.2613154699431517,-0.052272756541078,0.6222199154541213,266.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_ipca_geral.csv,3,True,False,False
6.0,0.1930821838064886,0.1531511866295482,0.2074064043356738,-0.0588515181991182,0.4450158858120955,0.0735812224553239,0.0940459838958578,0.4339817536624253,-0.0811244210533621,0.22828686596401,-0.1195009613511647,0.4494206267795991,263.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_ipca_geral.csv,6,False,False,False
12.0,0.1615743566496047,0.2546382635097965,0.5257382247471569,-0.2573055868240106,0.58045430012322,0.1084965321304679,0.1447774988343129,0.4536150085192966,-0.1296624534519768,0.3466555177129127,-0.0530778245191367,0.8353971561583529,257.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_ipca_geral.csv,12,False,False,False
18.0,0.0654185173391491,0.3101130194134537,0.8329258449386603,-0.4447173995959822,0.5755544342742805,0.0199000205438704,0.1698732485586171,0.906744129497734,-0.2595414733350548,0.2993415144227956,-0.0455184967952787,0.8836185246025255,251.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_petroleo_brl_para_ipca_geral.csv,18,False,False,False
